col1 col2
0.0107709	0.0182404
0.0112547	0.0189089
0.00813785	0.0124981
0.0204984	0.0400106
0.0194712	0.0391145
0.00663802	0.00675782
0.00545901	0.00221329
0.0239523	0.0495084
0.0148902	0.0281904
0.0127393	0.025237
0.0090905	0.0151241
0.00783769	0.0102456
0.0188919	0.0383024
0.00909545	0.0187163
0.0218742	0.0455031
0.00551427	0.00259002
0.0135183	0.0257688
0.00763046	0.0100434
0.0148935	0.0271356
0.0219601	0.0436661
0.0148532	0.0359998
0.0249692	0.0529346
0.0231001	0.0471501
0.0051903	0.00223139
0.00669584	0.00582268
0.0221428	0.0453471
0.0282141	0.0628422
0.0268045	0.0592898
0.00989551	0.0184753
0.00709573	0.0114324
0.0185653	0.0360004
0.0199137	0.0394848
0.019512	0.0395081
0.0174733	0.0347907
0.0207754	0.0421943
0.0125072	0.0230641
0.00718355	0.00775295
0.0165751	0.0328458
0.0137591	0.0265797
0.00641742	0.00564815
0.00491949	0.00355751
0.0050492	0.00420204
0.00473272	0.00413163
0.00513629	0.00253145
0.0061814	0.00809145
0.0047391	0.00420671
0.00487238	0.00338229
0.00519569	0.00491222
0.00540554	0.00479998
0.00505022	0.00287599
0.00509549	0.00233255
0.00507673	0.00233622
0.00497652	0.00272397
0.00504707	0.00244126
0.00512008	0.0022337
0.00502327	0.00255073
0.00501066	0.00248926
0.00533228	0.0025557
0.00546301	0.00255303
0.00516939	0.00214273
0.00514953	0.0026734
0.005099	0.00228964
0.00516007	0.00234932
0.00518355	0.00197244
0.00510306	0.00215119
0.00518996	0.00231144
0.00519433	0.00200412
0.00526362	0.0021917
0.00497343	0.00272788
0.00532941	0.00229566
0.00507347	0.00230412
0.00520242	0.00232638
0.00497848	0.00271846
0.00499662	0.00287439
0.00495898	0.00343346
0.0049262	0.00314289
0.00485285	0.00344117
0.00486776	0.00368259
0.00490955	0.003107
0.00496653	0.00280371
0.00492415	0.00301631
0.00499009	0.00258911
0.00493166	0.00319133
0.00493316	0.00311477
0.0048913	0.00329785
0.00492164	0.00297291
0.00481249	0.00367657
0.00482137	0.0036153
0.00507156	0.00243288
0.0049211	0.0031253
0.00494869	0.00320512
0.00479376	0.00369799
0.00502579	0.00243919
0.00490355	0.00325023
0.00496396	0.00276577
0.00502453	0.00250833
0.00488326	0.00337377
0.0051058	0.00222268
0.0049975	0.00260672
0.00508877	0.00226143
