col1 col2
1.17719	0.703
0.844609	0.645
0.608437	0
0.320276	0.9215
0.15095	0.645
0.953205	0.2915
0.157389	0.202
0.296576	0.8625
0.644702	0.8225
8.40936	0.056
0.644331	0.8275
0.296203	0.8625
0.108786	0.202
0.299256	0.8755
1.17719	0.703
0.133036	0.914
0.692579	0
0.613726	0.5885
0.296598	0.8955
0.150028	0.645
0.148936	0.645
0.293767	0.8955
0.109245	0.202
0.187938	0.7135
0.131764	0.765
0.133719	0.914
0.149992	0.542
0.0846563	0.8825
0.36965	0.923
0.145878	0.685
0.109116	0.202
0.117801	0.9245
0.383287	0.8495
0.133238	0.914
0.0840282	0.762
0.357749	0.9215
0.109247	0.202
0.22288	0.5915
0.108786	0.169
0.123059	0.07
0.112484	0.07
0.098642	0.893
0.361502	0.726
0.108709	0.169
0.108786	0.202
0.100533	0.939
0.137728	0.831
0.0831521	0.762
0.113109	0.07
0.124862	0.785
0.0913449	0.8705
0.088138	0.6815
0.0966915	0.622
0.376585	0.923
0.0992567	0.893
0.105786	0.7805
0.0887231	0.8035
0.0838764	0.762
0.0831377	0.839
0.0801542	0.918
0.118334	0.8825
0.0986423	0.893
0.0981296	0.674
0.0728526	0.8825
0.0795312	0.71
0.102132	0.7565
0.0868375	0.783
0.119906	0.684
0.125336	0.753
0.352635	0.889
0.111466	0.845
