col1 col2
0.0142285	0.0286979
0.0146617	0.0272268
0.0205243	0.0398332
0.00870586	0.0173964
0.00583553	0.00681572
0.0257904	0.0516198
0.0213674	0.0418926
0.00566101	0.0062702
0.00816811	0.0129575
0.00811521	0.0103217
0.00976912	0.0172166
0.0101575	0.0191936
0.0213183	0.0454597
0.0164059	0.0330412
0.00759089	0.00898615
0.0109175	0.0194851
0.0165414	0.0332994
0.00544784	0.00346161
0.0130981	0.0240599
0.0216831	0.0478168
0.00496261	0.00224048
0.00533273	0.0110274
0.0053665	0.00300967
0.00487502	0.00263195
0.00489058	0.00316262
0.00492201	0.00200961
0.00511553	0.0023337
0.00491911	0.00191591
0.00471766	0.00234761
0.00473158	0.00235743
0.00493863	0.00197049
0.00514062	0.00299378
0.00482108	0.00209789
0.00461585	0.00266644
0.00498214	0.00195919
0.00483158	0.00223799
0.0049563	0.0032738
0.00492314	0.00210058
0.00486975	0.0021075
0.00473866	0.00229782
0.00522171	0.00268157
0.00555535	0.00387946
0.00473934	0.00232261
0.00499157	0.00199195
0.00484745	0.00203508
0.00503604	0.00200178
0.00497456	0.0019599
0.00493927	0.00204246
0.00487474	0.00211496
0.00495187	0.00198653
