col1 col2
0.0308225	0.0625537
0.0183278	0.034337
0.0256216	0.0545844
0.0211896	0.039629
0.0105192	0.0174361
0.0139969	0.0249471
0.0267599	0.0531147
0.00966552	0.0152423
0.0107139	0.0196221
0.00841651	0.0126713
0.0235325	0.0474526
0.00867428	0.0130763
0.00737676	0.0102798
0.0192941	0.0374975
0.0224946	0.0426785
0.0236761	0.0486382
0.00884042	0.0123847
0.013116	0.0227757
0.00758433	0.00876857
0.0144288	0.0258797
0.00835585	0.0110131
0.00890572	0.013613
0.00574021	0.00620649
0.0111455	0.0189518
0.00902795	0.0139258
0.0117601	0.0207447
0.0112996	0.0227517
0.00879265	0.0118749
0.00588912	0.00641244
0.00548661	0.00250241
0.00561293	0.00212216
0.00528796	0.0027977
0.00583985	0.00632753
0.00790859	0.00975043
0.00719296	0.00720664
0.00843058	0.0112536
0.00741933	0.0103348
0.00579074	0.0062516
0.00995642	0.0158414
0.00564144	0.00200966
0.00571399	0.00616557
0.00604688	0.00307625
0.00978997	0.0154972
0.00522489	0.00334885
0.00549793	0.00223641
0.0060885	0.00690922
0.00792778	0.00972719
0.00578137	0.0062407
0.00561254	0.00212359
0.00564929	0.00207028
0.00529906	0.00457685
0.00581176	0.00235897
0.00681358	0.00608237
0.00555928	0.00348083
0.00562421	0.00275463
0.00562216	0.00229536
0.00535073	0.00307574
0.00561225	0.00210712
0.00547696	0.00355209
0.00527886	0.00297786
0.0054509	0.00267288
0.00677691	0.00541027
0.00636705	0.00390187
0.00528996	0.00279216
0.00627726	0.00411928
0.00727712	0.00976628
0.00581018	0.00270474
0.00549375	0.00242497
0.00534137	0.0028607
0.00584211	0.00241398
0.00729949	0.0099533
0.0076391	0.0105809
0.00564777	0.00205867
0.00702148	0.00911077
0.00547472	0.00223212
0.00637959	0.00401524
0.0079527	0.0102804
0.00556743	0.00250452
0.00689648	0.00890593
0.00549066	0.00247398
0.00528676	0.002801
0.00529484	0.0030843
0.00545483	0.00229099
0.00526621	0.00315545
0.00565742	0.00543458
0.00540121	0.00292817
0.00530963	0.00273472
0.00871657	0.0123145
0.00562418	0.00197924
0.0066681	0.00442658
0.00741173	0.00791331
0.00534089	0.00320168
0.00727839	0.00979738
0.00526707	0.00314248
0.00534128	0.00281823
0.00621442	0.003702
0.00588601	0.00636753
0.00577882	0.00283572
0.00535781	0.00304224
0.00538052	0.00283318
