col1 col2
0.0254923	0.0535924
0.0051892	0.00514282
0.0116067	0.019142
0.00845186	0.0114941
0.00627077	0.00650845
0.00570811	0.00300167
0.0167245	0.0325703
0.00572608	0.0056427
0.0287036	0.0640431
0.0182186	0.034743
0.00577247	0.00542367
0.00651494	0.0072793
0.00569623	0.00293625
0.00592551	0.00412954
0.00616476	0.0070575
0.0052494	0.00319706
0.0114951	0.0184545
0.0081083	0.0122634
0.00552749	0.00573142
0.0175386	0.033327
0.00578465	0.00592775
0.00577277	0.00542447
0.00655667	0.00740377
0.00526578	0.00308041
0.00569248	0.00272059
0.00620088	0.00809298
0.00562356	0.00253588
0.00642019	0.00727071
0.00523285	0.00517966
0.00692198	0.00891453
0.00661876	0.00673692
0.00576826	0.00396696
0.00723007	0.00969619
0.00562968	0.00256058
0.00493039	0.00432263
0.00576333	0.00305148
0.00541839	0.00392126
0.00575465	0.00326611
0.00701844	0.00851338
0.00516915	0.00512625
0.00599817	0.00549757
0.00505265	0.00528914
0.00541097	0.00316858
0.00565281	0.00269704
0.00537957	0.00433819
0.00653526	0.00751386
0.00576096	0.00297338
0.00542327	0.00588024
0.00580967	0.00474495
0.00588985	0.00605084
0.00594254	0.00599749
0.0054015	0.00465136
0.00617626	0.00645669
0.00566962	0.0069218
0.00542139	0.00480371
0.00606142	0.00578285
0.00559064	0.00235769
0.0050429	0.00527708
0.00546545	0.00338523
0.0059916	0.00462795
0.00622921	0.00658402
0.00552013	0.00203456
0.00661141	0.00777391
0.00505212	0.00529804
0.00592445	0.00426873
0.00971251	0.0144563
0.0059313	0.00400699
0.00492268	0.00430145
0.00602431	0.00478765
0.00671168	0.00876866
0.00680362	0.00813634
0.00509736	0.00312435
0.00562999	0.00297846
0.00547765	0.00459052
0.0049205	0.00435231
0.00552509	0.00635404
0.00522436	0.00457414
0.0058134	0.00380215
0.00564135	0.0035364
0.00615026	0.00733555
0.00684568	0.00865539
0.00534621	0.00560746
0.00502981	0.00405335
0.00532541	0.00236465
0.00604111	0.00582555
0.00661858	0.00718841
0.00499359	0.00414661
0.00551351	0.00201055
0.00518615	0.00381774
0.00764375	0.00984053
0.00940863	0.0139749
0.00542825	0.00201785
0.00518394	0.0026257
0.0055149	0.00205723
0.00496499	0.00404436
0.00524704	0.00246537
0.00527549	0.00413027
0.0074933	0.00974016
0.00543145	0.00201249
0.00526146	0.00270868
