col1 col2
0.0174993	0.0358668
0.0241063	0.0476584
0.0198203	0.0414353
0.0258643	0.0538403
0.00532587	0.00213583
0.0161927	0.0317515
0.0249624	0.0501323
0.0142397	0.0264117
0.00545787	0.00758534
0.00993375	0.0155254
0.0110309	0.0185954
0.0142692	0.0256474
0.0141284	0.0256572
0.00842757	0.011341
0.017059	0.0343477
0.00913757	0.0143599
0.0211321	0.0452214
0.0195877	0.0373421
0.0165474	0.0326862
0.0102653	0.017876
0.0190656	0.0398123
0.0100456	0.0171966
0.00640774	0.00747468
0.00776983	0.0101709
0.00566104	0.00514733
0.0106362	0.0177926
0.00727362	0.0105944
0.0201198	0.0405919
0.0114257	0.0193948
0.00532666	0.00211115
0.00566951	0.00491835
0.00922815	0.0147448
0.00852306	0.0119472
0.0053586	0.00247144
0.0059308	0.00574513
0.0123669	0.0217358
0.00652243	0.00775619
0.00682889	0.00932154
0.0051717	0.00232257
0.00939816	0.0149902
0.0099825	0.0163714
0.00533207	0.00197952
0.00517094	0.00232145
0.00560544	0.00309958
0.00947399	0.0152269
0.00532002	0.00231559
0.00529574	0.00232461
0.00637674	0.00739966
0.00566777	0.00491289
0.00694664	0.00756127
0.00580795	0.00410763
0.00532518	0.00215744
0.00532115	0.00234606
0.00533103	0.00213573
0.00546666	0.00431484
0.00532146	0.0022717
0.00536171	0.00234547
0.00610821	0.00477917
0.00526399	0.00190453
0.00563603	0.00481581
0.00504217	0.00323837
0.00532186	0.00210302
0.00678034	0.00864029
0.00530043	0.00388884
0.00769794	0.0100289
0.00518926	0.00240111
0.00537011	0.002537
0.00553269	0.00310896
0.00526154	0.00187731
0.0051334	0.00236722
0.00738112	0.00849748
0.00815356	0.0114864
0.00736611	0.0106033
0.00832152	0.0118789
0.0052368	0.00196342
0.00638408	0.00570388
0.00548533	0.00247023
0.00519741	0.0022209
0.00517816	0.00233709
0.00534657	0.00203853
0.00797668	0.0107984
0.00523103	0.00241323
0.00523855	0.0020035
0.00519546	0.0021734
0.00520201	0.00198988
0.00526907	0.00199016
0.00523085	0.00190037
0.00527665	0.00216199
0.00517043	0.00230603
0.005238	0.00200587
0.00550171	0.00310297
0.0052296	0.00197309
0.00512323	0.00352249
0.00526661	0.0019395
0.00499912	0.00317674
0.00632874	0.00718388
0.00546571	0.00284109
0.00538785	0.00416629
0.00566222	0.00367151
0.00525577	0.00374742
