col1 col2
0.0282412	0.516
0.0375738	0.4735
0.0107294	0.844
0.0289642	0.751
0.0539727	0.7275
0.0658992	0.715
0.0797368	0.702
0.0109136	0.7725
0.00568657	0.8525
0.00993658	0.7995
0.0634041	0.8675
0.00559131	0.847
0.00942559	0.7975
0.0225611	0.785
0.0282947	0.751
0.0110041	0.838
0.00618389	0.835
0.0232746	0.8555
0.0225392	0.9135
0.00578482	0.8615
0.0139717	0.812
0.00567456	0.856
0.0225825	0.9015
0.0115799	0.8045
0.0718564	0.8925
0.00742863	0.825
0.0232842	0.857
0.00479699	0.7955
0.023934	0.5085
0.00611894	0.8095
0.0792202	0
0.0721943	0.8925
0.00568657	0.8525
0.0225493	0.9135
0.027058	0.7355
0.0709379	0.8925
0.00578482	0.8615
0.0225725	0.9135
0.0636437	0.715
0.0224772	0.834
0.0099289	0.59
0.0205939	0.865
0.034815	0.858
0.0223106	0.8025
0.0140067	0.8025
0.0164979	0.8185
0.00997721	0.834
0.00597426	0.801
0.00585375	0.85
0.0153226	0.8385
0.00530127	0.8175
0.0206992	0.865
0.00291888	0.825
0.00513981	0.8755
0.0364818	0.615
0.0132193	0.8285
0.0223863	0.9135
0.0312159	0.681
0.0209718	0.8165
0.0115723	0.8015
0.00607106	0.8715
0.00248976	0.8305
0.0224924	0.9135
0.00356709	0.823
0.023023	0.8755
0.00377618	0.8105
0.00314828	0.7985
0.0224268	0.9135
0.00539909	0.877
0.00836024	0.826
0.0238042	0.59
0.0345281	0.876
0.00270147	0.831
0.0129097	0.802
0.00657349	0.8015
0.00640089	0.8565
0.00579682	0.8545
0.0164869	0.878
0.0137204	0.8865
0.00445569	0.8635
0.00261704	0.857
0.0253057	0.866
0.0227861	0.8895
0.0054588	0.797
0.0299293	0.93
0.00300137	0.832
0.0160029	0.856
0.00292145	0.825
0.016446	0.844
0.00351125	0.7995
0.00693633	0.8475
0.0223857	0.9135
0.0128675	0.8805
0.0292282	0.9275
0.00242385	0.8005
0.0170457	0.8355
0.0224273	0.9135
0.00364965	0.832
0.0228159	0.8775
0.00335157	0.825
